# {'Alias': '04', 'Session': '03', 'tstamp': '20230816_0949', 'nTrials': 50}
subj stair range standard standard_rgb comparison start_dir trial response rt 
04 stair_59.0_low_1 low 59.0 31 22.0 high 18 f 1.33
04 stair_61.5_low_3 low 61.5 36 31.0 high 18 j 1.23
04 stair_64.0_low_3 low 64.0 41 30.5 high 18 f 1.26
04 stair_66.5_low_4 low 66.5 46 32.0 low 18 j 3.07
04 stair_59.0_low_3 low 59.0 31 24.0 high 18 f 3.35
04 stair_66.5_low_2 low 66.5 46 32.0 high 18 j 1.4
04 stair_61.5_low_1 low 61.5 36 27.5 low 18 j 1.25
04 stair_59.0_low_2 low 59.0 31 25.0 low 18 j 1.4
04 stair_61.5_low_4 low 61.5 36 29.0 low 18 f 10.43
04 stair_64.0_low_1 low 64.0 41 33.5 high 18 f 1.32
04 stair_61.5_low_2 low 61.5 36 32.5 high 19 f 1.46
04 stair_64.0_low_4 low 64.0 41 30.0 high 19 f 1.4
04 stair_64.0_low_1 low 64.0 41 35.0 high 19 f 3.03
04 stair_61.5_low_4 low 61.5 36 30.5 low 19 f 1.48
04 stair_59.0_low_4 low 59.0 31 24.5 high 19 space 1.63
04 stair_64.0_low_3 low 64.0 41 32.0 high 19 space 1.65
